Lot,LotID,HorseID,HorseUUID,Name,horseGender,yob,cob,colour,SireID,SireUUID,sireName,Stallion Match Rating,lotPedigreeStrength,lotSpeedPct,lotClassicPct,lotStaminaPct,lotDI,lotCI,vendorName,vendorLotsOffered_5y,vendorLotsSold_5y,vendorStakesWinners_5y,vendorWinners_5y,damUrl,stallionName,stallionFarm,stallionFee,matingMatchRating,matingPedigreeStrength,matingSpeedPct,matingClassicPct,matingStaminaPct,matingDI,matingCI,stallionSearchUrl
528,832524,1427934,7EA3AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Glorious Defiance,Mare,2019,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,88,56,40,4,3.167,1.08,Lyndhurst Stud Farm,365,296,2,95,https://stallionmatch.com/race-horse/Glorious%20Defiance/7EA3AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,45.5,81.82,18.18,0,10,1.455,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=7EA3AD9F-6BCC-EE11-8DC2-E8D8D1C4DF34
529,832525,1433927,A1BAAD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Grinzinger Halo,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,25.7,76.92,15.38,7.69,5.5,1.077,Bell View Park Stud,0,0,0,0,https://stallionmatch.com/race-horse/Grinzinger%20Halo/A1BAAD9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,30.2,87.5,8.33,4.17,11,1.333,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=A1BAAD9F-6BCC-EE11-8DC2-E8D8D1C4DF34
530,832526,1636060,D41935A6-BBFF-EF11-ACD3-02C4308ABA4F,Ha'penny Hatch,Filly,2022,NZL,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,59.8,55.17,10.34,34.48,1.522,0.31,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Ha'penny%20Hatch/D41935A6-BBFF-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,36.4,75,4.17,20.83,3.364,0.875,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=D41935A6-BBFF-EF11-ACD3-02C4308ABA4F
531,832527,1254428,63B69C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Harlem Queen,Mare,2021,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,45,65.52,6.9,27.59,2.222,0.483,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Harlem%20Queen/63B69C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,65.4,79.17,8.33,12.5,5,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=63B69C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
532,832528,1493970,8774B39F-6BCC-EE11-8DC2-E8D8D1C4DF34,Hearts Are Racing,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,65.4,50,10.71,39.29,1.24,0.5,Bell View Park Stud,0,0,0,0,https://stallionmatch.com/race-horse/Hearts%20Are%20Racing/8774B39F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,49.2,69.57,8.7,21.74,2.833,0.957,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=8774B39F-6BCC-EE11-8DC2-E8D8D1C4DF34
533,832529,1629308,497AF008-19D6-EF11-ACD3-02C4308ABA4F,Heavenly Conquest,Mare,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,84,44.44,40.74,14.81,1.842,0.704,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Heavenly%20Conquest/497AF008-19D6-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,32.5,72.73,18.18,9.09,4.5,1.182,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=497AF008-19D6-EF11-ACD3-02C4308ABA4F
534,832530,1029824,4C58859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Here The Crowd,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,20.4,41.38,51.72,6.9,2.053,0.448,Ciaron Maher Racing,0,0,0,0,https://stallionmatch.com/race-horse/Here%20The%20Crowd/4C58859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,44,66.67,29.17,4.17,4.333,0.958,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4C58859F-6BCC-EE11-8DC2-E8D8D1C4DF34
535,832531,1062405,57D6889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Heroic Miss,Mare,2019,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,7.5,50,46.88,3.13,2.765,0.781,JMD Racing,0,0,0,0,https://stallionmatch.com/race-horse/Heroic%20Miss/57D6889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,70.83,29.17,0,5.857,1.167,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=57D6889F-6BCC-EE11-8DC2-E8D8D1C4DF34
536,832532,1484258,2718B29F-6BCC-EE11-8DC2-E8D8D1C4DF34,Icarian Dream,Filly,2022,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,53.2,38.46,34.62,26.92,1.261,0.269,Ciaron Maher Racing,0,0,0,0,https://stallionmatch.com/race-horse/Icarian%20Dream/2718B29F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,65.4,65.22,21.74,13.04,3.182,0.87,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=2718B29F-6BCC-EE11-8DC2-E8D8D1C4DF34
537,832533,1116981,4F618E9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Innocent Enuff,Mare,2019,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,21.1,76.67,10,13.33,4.455,1,Blue Gum Farm,323,287,7,91,https://stallionmatch.com/race-horse/Innocent%20Enuff/4F618E9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,38.2,87.5,4.17,8.33,8.6,1.292,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4F618E9F-6BCC-EE11-8DC2-E8D8D1C4DF34
538,835412,1658038,B5B53E4D-337B-F011-AD1E-025082B7DA07,Privateer,Filly,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,,55.17,41.38,3.45,3.143,0.966,Baystone Farm,0,0,0,0,https://stallionmatch.com/race-horse/Privateer/B5B53E4D-337B-F011-AD1E-025082B7DA07,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,26.9,75,25,0,7,1.292,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=B5B53E4D-337B-F011-AD1E-025082B7DA07
539,835413,1219875,C226999F-6BCC-EE11-8DC2-E8D8D1C4DF34,Russian Alliance,Mare,2020,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,,58.06,41.94,0,3.769,0.774,Kenmore Lodge,406,371,4,151,https://stallionmatch.com/race-horse/Russian%20Alliance/C226999F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,65.4,75,25,0,7,1.125,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=C226999F-6BCC-EE11-8DC2-E8D8D1C4DF34
540,835414,1846222,E5C6FFC3-AB49-F111-AD1E-022F89C8EE41,Tycoon Charlie,Filly,2022,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,,78.57,21.43,0,8.333,1.179,Baystone Farm,0,0,0,0,https://stallionmatch.com/race-horse/Tycoon%20Charlie/E5C6FFC3-AB49-F111-AD1E-022F89C8EE41,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,30.2,87.5,12.5,0,15,1.375,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=E5C6FFC3-AB49-F111-AD1E-022F89C8EE41
541,835415,1602369,696D7CDC-2785-EF11-ACD3-02C4308ABA4F,Bellazaine,Filly,2022,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,,39.29,60.71,0,2.294,0.75,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Bellazaine/696D7CDC-2785-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,65.4,59.09,40.91,0,3.889,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=696D7CDC-2785-EF11-ACD3-02C4308ABA4F
542,835416,1592210,D426EA57-7D69-EF11-ACD3-02C4308ABA4F,Every Heart,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,,66.67,25.93,7.41,3.909,1.185,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Every%20Heart/D426EA57-7D69-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,29.1,86.36,13.64,0,13.667,1.5,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=D426EA57-7D69-EF11-ACD3-02C4308ABA4F
571,832534,1623225,D6D10310-22AD-EF11-ACD3-02C4308ABA4F,Veiled Threat,Filly,2023,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,68.2,64,28,8,3.545,1.12,Te Akau Stud,0,0,0,0,https://stallionmatch.com/race-horse/Veiled%20Threat/D6D10310-22AD-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,32.5,81.82,13.64,4.55,7.8,1.364,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=D6D10310-22AD-EF11-ACD3-02C4308ABA4F
572,832535,1788781,9D41D949-42ED-F011-AD1E-022F89C8EE41,Zambrosia,Filly,2022,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,33,54.84,38.71,6.45,2.875,0.839,Te Akau Stud,0,0,0,0,https://stallionmatch.com/race-horse/Zambrosia/9D41D949-42ED-F011-AD1E-022F89C8EE41,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,30.7,75,25,0,7,1.25,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=9D41D949-42ED-F011-AD1E-022F89C8EE41
573,832536,1615277,7E93472E-4097-EF11-ACD3-02C4308ABA4F,Celestial Wonder,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,6.1,11.11,29.63,59.26,0.35,-0.667,Te Akau Stud,0,0,0,0,https://stallionmatch.com/race-horse/Celestial%20Wonder/7E93472E-4097-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,39.4,52.17,13.04,34.78,1.421,0.348,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=7E93472E-4097-EF11-ACD3-02C4308ABA4F
581,832537,595861,76C65C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Kaiken,Mare,2014,AUS,Missing,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,95.2,80,20,0,9,1.6,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Kaiken/76C65C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,60.2,95,5,0,39,1.7,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=76C65C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
582,832538,1482613,AD12B29F-6BCC-EE11-8DC2-E8D8D1C4DF34,Kapralova,Mare,2019,USA,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,88.8,21.05,52.63,26.32,0.9,0.158,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Kapralova/AD12B29F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,54.2,65,25,10,3.444,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=AD12B29F-6BCC-EE11-8DC2-E8D8D1C4DF34
583,832539,594826,B1C25C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Kardashing,Mare,2014,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,80.9,73.91,17.39,8.7,4.75,1.348,Vinery Stud,614,515,15,209,https://stallionmatch.com/race-horse/Kardashing/B1C25C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,34.7,90.48,4.76,4.76,13,1.571,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=B1C25C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
584,832540,1568106,43A1B4B4-990E-EF11-8DD1-E8D8D1C4DF34,Klassik Sistine,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,11.7,48.15,18.52,33.33,1.348,0.37,Bell River Thoroughbreds,150,130,2,44,https://stallionmatch.com/race-horse/Klassik%20Sistine/43A1B4B4-990E-EF11-8DD1-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,69,73.91,8.7,17.39,3.6,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=43A1B4B4-990E-EF11-8DD1-E8D8D1C4DF34
585,832541,1223518,F334999F-6BCC-EE11-8DC2-E8D8D1C4DF34,Klassy Bridgette,Mare,2020,USA,Dark Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,52.4,54.55,45.45,0,3.4,0.545,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Klassy%20Bridgette/F334999F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,65.4,80.95,19.05,0,9.5,1.143,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=F334999F-6BCC-EE11-8DC2-E8D8D1C4DF34
586,832542,1562915,0F0CB99F-6BCC-EE11-8DC2-E8D8D1C4DF34,Klum,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,75.1,60,30,10,3,1,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Klum/0F0CB99F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,53.1,79.17,20.83,0,8.6,1.375,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=0F0CB99F-6BCC-EE11-8DC2-E8D8D1C4DF34
587,832543,844523,59D5719F-6BCC-EE11-8DC2-E8D8D1C4DF34,La Romanina,Mare,2015,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,95.5,74.07,25.93,0,6.714,1.259,Vinery Stud,614,515,15,209,https://stallionmatch.com/race-horse/La%20Romanina/59D5719F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,57.9,91.3,8.7,0,22,1.522,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=59D5719F-6BCC-EE11-8DC2-E8D8D1C4DF34
588,832544,899993,5118789F-6BCC-EE11-8DC2-E8D8D1C4DF34,Ladybeetle,Mare,2017,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,96.8,55.56,22.22,22.22,2,0.333,North Bloodstock,121,102,2,16,https://stallionmatch.com/race-horse/Ladybeetle/5118789F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.6,78.26,8.7,13.04,4.75,0.957,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=5118789F-6BCC-EE11-8DC2-E8D8D1C4DF34
589,832545,1023955,9D57849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Ladybelucky,Mare,2019,USA,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,57.7,45,25,30,1.353,0.3,Bell View Park Stud,0,0,0,0,https://stallionmatch.com/race-horse/Ladybelucky/9D57849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,30,75,10,15,4,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=9D57849F-6BCC-EE11-8DC2-E8D8D1C4DF34
590,832546,593065,AFBC5C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Leather'n'lace,Mare,2014,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,92.9,60.87,39.13,0,4.111,0.696,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Leather'n'lace/AFBC5C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,42.3,81.82,18.18,0,10,1.182,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=AFBC5C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
591,832547,1458242,43DAB09F-6BCC-EE11-8DC2-E8D8D1C4DF34,Left Field,Mare,2020,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,44.1,41.38,55.17,3.45,2.222,0.724,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Left%20Field/43DAB09F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,26.9,66.67,33.33,0,5,1.125,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=43DAB09F-6BCC-EE11-8DC2-E8D8D1C4DF34
592,832548,585305,FDB85B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Limestone,Mare,2014,AUS,Missing,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,16,60.71,32.14,7.14,3.308,1.071,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Limestone/FDB85B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,54.1,79.17,16.67,4.17,7,1.333,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=FDB85B9F-6BCC-EE11-8DC2-E8D8D1C4DF34
593,832549,806512,90E7709F-6BCC-EE11-8DC2-E8D8D1C4DF34,Lochita,Mare,2015,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,42.7,36,64,0,2.125,0.36,Phoenix Broodmare Farm,6,5,1,1,https://stallionmatch.com/race-horse/Lochita/90E7709F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,31.7,68.18,31.82,0,5.286,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=90E7709F-6BCC-EE11-8DC2-E8D8D1C4DF34
594,832550,1642167,400CF061-4431-F011-ACD3-02C4308ABA4F,Long Beach,Mare,2018,FRA,Grey,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,72.2,84.21,5.26,10.53,6.6,1.579,Sledmere Stud,468,427,13,178,https://stallionmatch.com/race-horse/Long%20Beach/400CF061-4431-F011-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,30.8,89.47,5.26,5.26,11.667,1.526,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=400CF061-4431-F011-ACD3-02C4308ABA4F
595,832551,636625,365A609F-6BCC-EE11-8DC2-E8D8D1C4DF34,Love You Lucy,Mare,2015,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,5.4,53.85,38.46,7.69,2.714,0.577,Vinery Stud,614,515,15,209,https://stallionmatch.com/race-horse/Love%20You%20Lucy/365A609F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,48,73.91,21.74,4.35,5.571,1.043,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=365A609F-6BCC-EE11-8DC2-E8D8D1C4DF34
596,832552,1021849,A04F849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Luna Dorada,Mare,2019,IRE,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,36.5,55.56,14.81,29.63,1.7,0.222,Willow Park Stud,216,191,3,71,https://stallionmatch.com/race-horse/Luna%20Dorada/A04F849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,25.7,77.27,4.55,18.18,3.889,0.818,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=A04F849F-6BCC-EE11-8DC2-E8D8D1C4DF34
597,832553,1627747,37873DC5-F2C7-EF11-ACD3-02C4308ABA4F,Magical Elegance,Mare,2021,CAN,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,86.7,21.43,50,28.57,0.867,-0.107,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Magical%20Elegance/37873DC5-F2C7-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,75,59.09,22.73,18.18,2.385,0.682,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=37873DC5-F2C7-EF11-ACD3-02C4308ABA4F
598,832554,633945,4B51609F-6BCC-EE11-8DC2-E8D8D1C4DF34,Majella,Mare,2014,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,46.7,60,16,24,2.125,0.32,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Majella/4B51609F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,55.2,78.26,8.7,13.04,4.75,0.913,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4B51609F-6BCC-EE11-8DC2-E8D8D1C4DF34
599,832555,464697,0E73519F-6BCC-EE11-8DC2-E8D8D1C4DF34,Maroon Bay,Mare,2010,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,99.1,81.82,18.18,0,10,1.455,Emirates Park,165,147,5,61,https://stallionmatch.com/race-horse/Maroon%20Bay/0E73519F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,58.8,90.91,9.09,0,21,1.545,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=0E73519F-6BCC-EE11-8DC2-E8D8D1C4DF34
